STATEABBRV,COUNTY,STCOFIPS,POPULATION,RISK_SCORE,CFLD_RISKS,DRGT_RISKS,HWAV_RISKS,HRCN_RISKS,IFLD_RISKS,WFIR_RISKS
SC,Florence,45041,136859,89.56743002544529,0.0,49.1412213740458,92.03596660244061,95.99499374217773,82.56997455470739,86.45038167938931
SC,Georgetown,45043,63262,92.49363867684478,86.4,27.958015267175572,80.8606294155427,98.2895285773884,76.14503816793892,91.34860050890585
SC,Greenville,45045,525347,93.95674300254453,,48.346055979643765,83.33333333333334,83.02044221944097,96.0241730279898,55.089058524173026
SC,Greenwood,45047,69326,72.74173027989822,,33.68320610687023,70.8092485549133,75.59449311639548,66.22137404580153,54.35750636132316
SC,Hampton,45049,18531,64.79007633587787,24.2,67.52544529262087,75.626204238921,92.99123904881101,34.66921119592875,71.43765903307889
SC,Horry,45051,348574,98.18702290076337,87.6,48.69592875318066,94.99036608863199,99.58281184814352,92.01653944020357,89.8854961832061
SC,Jasper,45053,28355,78.5941475826972,59.0,46.978371501272264,71.54784842646114,96.20358781810597,34.82824427480916,76.7175572519084
SC,Kershaw,45055,65395,66.66666666666666,,23.695928753180663,76.94283879254978,86.06591572799333,64.40839694656488,69.6882951653944
SC,Lancaster,45057,95804,79.42111959287533,,30.248091603053435,57.7713551701991,74.96871088861077,81.3295165394402,45.10178117048346
SC,Laurens,45059,67470,76.20865139949109,,50.349872773536894,73.63519588953115,76.76261994159364,71.94656488549617,49.07760814249364
SC,Lee,45061,16515,35.973282442748086,,48.791348600508904,46.72447013487476,85.23153942428036,19.43384223918575,57.410941475826974
SC,Lexington,45063,293888,90.9033078880407,,63.39058524173028,92.29287090558766,92.07342511472672,90.55343511450383,75.25445292620864
SC,McCormick,45065,9500,9.541984732824428,,0.0,33.975594091201025,62.3279098873592,16.793893129770993,34.764631043257
SC,Marion,45067,29137,80.69338422391857,17.2,36.06870229007634,67.27681438664096,94.78514810179391,55.50254452926209,68.54325699745547
SC,Marlboro,45069,26656,57.474554707379134,,51.11323155216285,63.35902376364804,88.23529411764706,40.99872773536896,73.66412213740458
SC,Newberry,45071,37683,61.99109414758269,,43.38422391857507,56.87219010918433,80.18356278681685,62.88167938931297,53.912213740458014
SC,Oconee,45073,78560,85.6234096692112,,45.896946564885496,65.51059730250482,72.75761368377138,81.13867684478372,63.39058524173028
SC,Orangeburg,45075,84183,87.72264631043257,,75.41348600508906,81.56711624919717,95.32749269920734,75.76335877862596,79.93002544529261
SC,Pickens,45077,131341,77.60814249363868,,37.88167938931298,60.66152858060373,70.67167292448895,84.03307888040712,50.858778625954194
SC,Richland,45079,415644,93.09796437659033,,38.581424936386775,94.70134874759152,94.36795994993741,94.56106870229009,69.65648854961832
SC,Saluda,45081,18852,40.13994910941476,,62.11832061068703,44.92614001284522,75.67793074676679,46.596692111959285,52.29007633587786
SC,Spartanburg,45083,327446,90.64885496183204,,60.65521628498728,80.31470777135517,81.22653316645807,92.71628498727735,59.44656488549617
SC,Sumter,45085,105493,81.74300254452926,,47.58269720101781,80.53949903660886,91.90654985398415,76.27226463104327,78.97582697201018
SC,Union,45087,27226,58.206106870229014,,27.385496183206108,70.61657032755299,71.13057989153107,53.40330788804071,53.46692111959288
SC,Williamsburg,45089,30987,82.06106870229009,23.0,45.67430025445292,75.75465639049455,95.16061743846474,59.796437659033074,87.24554707379136
SC,York,45091,281543,88.67684478371501,,67.84351145038168,75.40141297366733,75.51105548602419,90.17175572519085,63.70865139949109
SD,Aurora,46003,2747,19.59287531806616,,77.51272264631042,8.734746307000641,,12.97709923664122,65.39440203562341
SD,Beadle,46005,19129,47.13740458015267,,88.10432569974553,45.18304431599229,,45.61068702290076,74.74554707379136
SD,Bennett,46007,3380,5.916030534351145,,54.86641221374045,15.639049454078355,,4.293893129770993,87.11832061068702
SD,Bon Homme,46009,6996,10.846055979643769,,85.68702290076337,23.18561335902376,,8.874045801526718,53.49872773536896
SD,Brookings,46011,34375,50.06361323155216,,42.652671755725194,40.36608863198459,,48.44147582697201,64.24936386768448
SD,Brown,46013,38265,73.53689567430025,,30.629770992366407,48.715478484264615,,63.072519083969475,77.06743002544529
SD,Brule,46015,5033,58.71501272264631,,73.15521628498728,14.675658317276817,,28.56234096692112,73.6323155216285
SD,Buffalo,46017,1948,13.740458015267176,,40.966921119592875,15.25369299935774,,10.846055979643769,76.3676844783715
SD,Butte,46019,10241,23.25063613231552,,19.6882951653944,13.55170199100835,,33.42875318066158,86.89567430025447
SD,Campbell,46021,1375,4.389312977099237,,27.512722646310433,6.229929351316635,,8.651399491094146,77.51272264631042
SD,Charles Mix,46023,9373,48.536895674300254,,85.1145038167939,26.846499678869623,,40.458015267175576,76.94020356234098
SD,Clark,46025,3828,4.548346055979644,,0.0,16.313423249839435,,5.407124681933842,51.30407124681934
SD,Clay,46027,14967,20.451653944020357,,72.55089058524173,30.08991650610148,,28.65776081424936,41.698473282442755
SD,Codington,46029,28315,61.768447837150134,,36.57760814249364,38.47141939627489,,65.20356234096693,71.02417302798982
SD,Corson,46031,3902,38.104325699745544,,28.498727735368956,17.82273603082852,,16.0941475826972,77.25826972010178
SD,Custer,46033,8303,16.348600508905854,,16.157760814249365,5.105973025048169,,19.306615776081426,94.24300254452926
SD,Davison,46035,19950,39.24936386768448,,66.63486005089058,25.46563904945408,,35.909669211195926,68.38422391857506
SD,Day,46037,5449,27.63994910941476,,13.64503816793893,23.21772639691715,,19.974554707379134,77.86259541984732
SD,Deuel,46039,4285,6.870229007633588,,38.00890585241729,30.667951188182403,,9.287531806615776,69.94274809160305
SD,Dewey,46041,5228,78.72137404580153,,28.148854961832058,23.346178548490688,,17.36641221374046,82.98346055979644
SD,Douglas,46043,2834,10.400763358778626,,63.99491094147582,11.817597944765575,,10.464376590330788,53.848600508905854
SD,Edmunds,46045,3952,6.965648854961833,,47.614503816793885,12.299293513166344,,8.015267175572518,69.17938931297711
SD,Fall River,46047,6903,30.916030534351147,,28.33969465648855,13.423249839434812,,41.539440203562336,93.76590330788805
SD,Faulk,46049,2125,7.951653944020356,,53.46692111959288,15.606936416184972,,6.838422391857506,67.52544529262087
SD,Grant,46051,7556,18.893129770992367,,35.24173027989822,30.86062941554271,,17.334605597964376,54.61195928753181
SD,Gregory,46053,3989,16.157760814249365,,57.50636132315522,9.344894026974952,,15.426208651399492,70.00636132315522
SD,Haakon,46055,1867,9.732824427480915,,34.25572519083969,11.913937058445727,,21.978371501272264,68.51145038167938
SD,Hamlin,46057,6164,9.987277353689567,,40.29898218829516,26.685934489402698,,16.030534351145036,47.391857506361326
SD,Hand,46059,3140,6.456743002544529,,53.56234096692112,14.611432241490045,,6.202290076335878,77.48091603053437
SD,Hanson,46061,3461,14.821882951653944,,80.62977099236642,16.056518946692357,,15.044529262086517,54.834605597964384
SD,Harding,46063,1311,1.494910941475827,,18.829516539440203,3.468208092485549,,3.466921119592875,82.60178117048346
SD,Hughes,46065,17751,16.475826972010175,,40.36259541984733,30.956968529222863,,32.63358778625955,77.00381679389314
SD,Hutchinson,46067,7420,47.93256997455471,,98.2824427480916,24.53436095054592,,35.24173027989822,68.95674300254453
SD,Hyde,46069,1257,6.488549618320611,,42.8117048346056,10.75786769428388,,11.450381679389311,83.7150127226463
SD,Jackson,46071,2801,10.178117048346056,,30.979643765903308,20.199100834938985,,13.64503816793893,85.52798982188295
SD,Jerauld,46073,1663,9.510178117048346,,63.295165394402034,7.578676942838793,,8.365139949109416,72.70992366412213
SD,Jones,46075,917,1.33587786259542,,35.909669211195926,6.294155427103404,,4.89821882951654,70.73791348600508
SD,Kingsbury,46077,5183,7.856234096692112,,50.09541984732826,21.93320488118176,,9.446564885496183,54.70737913486005
SD,Lake,46079,11059,32.63358778625955,,47.80534351145038,38.56775850995504,,34.096692111959285,53.88040712468194
SD,Lawrence,46081,25743,49.26844783715013,,15.362595419847327,16.923570969813746,,57.12468193384224,93.22519083969466
SD,Lincoln,46083,65123,62.97709923664122,,68.54325699745547,42.806679511881825,,56.61577608142495,65.10814249363868
SD,Lyman,46085,3715,26.463104325699742,,55.40712468193384,22.671804752729606,,29.134860050890588,69.529262086514
SD,McCook,46087,5682,43.447837150127235,,76.49491094147582,19.556840077071293,,58.365139949109405,62.30916030534351
SD,McPherson,46089,2411,11.1323155216285,,38.676844783715005,12.620423892100192,,7.983460559796438,70.35623409669212
SD,Marshall,46091,4275,14.472010178117047,,0.0,16.377649325626205,,10.368956743002544,76.62213740458014
SD,Meade,46093,29730,49.459287531806616,,20.801526717557252,24.084778420038536,,51.94020356234097,96.0241730279898
SD,Mellette,46095,1879,5.152671755725191,,30.788804071246815,15.06101477199743,,8.110687022900763,83.20610687022901
SD,Miner,46097,2298,3.435114503816794,,71.62849872773536,11.881824020552344,,4.166666666666666,40.26717557251908
SD,Minnehaha,46099,196891,89.53562340966921,,73.37786259541986,87.21901091843289,,85.49618320610686,71.31043256997455
SD,Moody,46101,6336,26.94020356234097,,62.53180661577608,34.55362877328195,,26.14503816793893,54.039440203562336
SD,Oglala Lakota,46102,13666,49.840966921119595,,40.521628498727736,33.108542068079636,,19.020356234096692,96.88295165394402
SD,Pennington,46103,109015,78.56234096692113,,25.572519083969464,59.63391136801541,,75.63613231552164,97.20101781170484
SD,Perkins,46105,2834,2.608142493638677,,19.49745547073791,6.486833654463712,,4.739185750636132,68.79770992366412
SD,Potter,46107,2466,10.019083969465647,,43.447837150127235,10.886319845857418,,14.631043256997456,56.61577608142495
SD,Roberts,46109,10217,37.786259541984734,,0.0,37.15478484264611,,38.040712468193384,74.04580152671755
SD,Sanborn,46111,2329,3.562340966921119,,63.32697201017812,12.94155427103404,,6.23409669211196,66.98473282442748
SD,Spink,46115,6353,17.65267175572519,,38.74045801526719,21.901091843288377,,25.318066157760818,66.53944020356234
SD,Stanley,46117,2972,5.057251908396947,,30.693384223918574,12.26718047527296,,20.0381679389313,60.49618320610687
SD,Sully,46119,1446,6.329516539440204,,44.87913486005089,7.450224791265253,,14.122137404580156,70.57888040712467
SD,Todd,46121,9304,36.60941475826972,,29.293893129770993,33.94348105330764,,28.307888040712474,94.08396946564885
SD,Tripp,46123,5612,36.45038167938932,,54.961832061068705,24.59858702633269,,37.11832061068702,79.10305343511449
SD,Turner,46125,8673,23.982188295165393,,77.89440203562341,19.29993577392421,,26.74936386768448,45.960559796437664
SD,Union,46127,16799,37.11832061068702,,74.55470737913485,33.84714193962749,,47.48727735368957,77.57633587786259
SD,Walworth,46129,5315,39.50381679389313,,41.82569974554708,18.432883750802823,,34.764631043257,80.69338422391857
SD,Yankton,46135,23308,63.358778625954194,,93.73409669211196,63.42324983943482,,57.25190839694656,75.60432569974553
SD,Ziebach,46137,2413,25.19083969465649,,30.50254452926209,15.382145150931278,,8.93765903307888,76.55852417302799
TN,Anderson,47001,77015,73.18702290076337,,23.6323155216285,33.33333333333333,48.64413850646642,77.70356234096693,54.26208651399491
TN,Bedford,47003,50187,69.24300254452926,,57.474554707379134,48.04110468850353,55.02711722987067,70.22900763358778,18.98854961832061
TN,Benton,47005,15849,39.05852417302799,,31.138676844783713,50.06422607578676,40.46725073007927,20.197201017811707,15.839694656488549
TN,Bledsoe,47007,14876,24.1412213740458,,54.67557251908397,16.249197174052664,35.294117647058826,27.86259541984733,56.99745547073791
TN,Blount,47009,135033,74.17302798982189,,34.12849872773537,42.26075786769428,55.569461827284115,74.01399491094148,69.43384223918575
TN,Bradley,47011,108482,73.40966921119593,,52.639949109414765,46.33911368015414,55.778055903212355,69.05216284987277,47.20101781170484
TN,Campbell,47013,39231,58.01526717557252,,21.787531806615775,8.477842003853564,43.30413016270337,65.71246819338423,78.88040712468194
TN,Cannon,47015,14490,22.900763358778622,,50.12722646310432,20.488118175979448,27.200667501042968,39.47201017811705,4.166666666666666
TN,Carroll,47017,28396,72.80534351145039,,55.152671755725194,82.46628131021194,52.3988318731748,27.2264631043257,20.197201017811707
TN,Carter,47019,56264,63.167938931297705,,32.538167938931295,13.712267180475274,51.981643721318314,77.3854961832061,60.7824427480916
TN,Cheatham,47021,41046,46.278625954198475,,32.63358778625955,45.92164418754014,17.521902377972467,54.48473282442748,14.790076335877863
TN,Chester,47023,17340,44.49745547073791,,38.93129770992366,55.49132947976879,47.64288694201085,21.787531806615775,14.53562340966921
TN,Claiborne,47025,32028,42.8117048346056,,29.325699745547073,9.762363519588952,43.42928660826033,51.7175572519084,81.36132315521628
TN,Clay,47027,7571,13.295165394402035,,26.33587786259542,17.18047527296082,35.41927409261577,27.67175572519084,4.071246819338422
TN,Cocke,47029,35951,54.51653944020356,,51.94020356234097,18.143866409762364,36.2119315811431,68.4796437659033,61.768447837150134
TN,Coffee,47031,57861,63.51781170483461,,69.6882951653944,36.92999357739242,51.89820609094702,55.97964376590331,11.545801526717558
TN,Crockett,47033,13873,52.57633587786259,,60.68702290076335,59.087989723827874,47.14226115978306,14.058524173027989,7.792620865139948
TN,Cumberland,47035,61087,67.23918575063614,,59.19211195928753,0.0,51.43929912390488,58.42875318066157,72.55089058524173
TN,Davidson,47037,715485,97.16921119592877,,26.622137404580155,95.43994861913936,53.650396328744264,98.18702290076337,57.50636132315522
TN,Decatur,47039,11430,38.42239185750636,,29.262086513994912,52.85806037251124,47.017104714226114,33.524173027989825,13.263358778625957
TN,DeKalb,47041,20068,25.47709923664122,,52.51272264631043,24.373795761079,47.72632457238215,34.51017811704835,7.665394402035624
TN,Dickson,47043,54292,53.46692111959288,,30.820610687022903,56.61528580603725,22.82019190654985,44.59287531806616,20.51526717557252
TN,Dyer,47045,36762,86.57760814249363,,81.74300254452926,83.75080282594733,51.56445556946182,37.849872773536894,24.618320610687025
TN,Fayette,47047,41886,75.95419847328245,,58.0470737913486,82.5626204238921,50.187734668335416,51.590330788804074,61.41857506361323
TN,Fentress,47049,18485,28.435114503816795,,31.26590330788804,5.427103403982017,46.39132248644138,21.342239185750635,68.4796437659033
TN,Franklin,47051,42763,57.50636132315522,,68.28880407124683,39.820166987797045,47.476011681268254,58.269720101781175,17.270992366412212
TN,Gibson,47053,50413,85.94147582697201,,73.34605597964376,82.62684649967888,54.31789737171464,52.894402035623415,18.543256997455472
TN,Giles,47055,30337,60.94147582697202,,33.651399491094146,44.99036608863199,56.73758865248227,60.846055979643765,19.751908396946565
TN,Grainger,47057,23527,18.606870229007633,,42.589058524173026,14.290301862556198,24.947851481017935,33.5559796437659,48.69592875318066
TN,Greene,47059,70100,56.297709923664115,,59.82824427480916,14.99678869621066,48.51898206090947,63.54961832061069,45.038167938931295
TN,Grundy,47061,13485,34.25572519083969,,52.13104325699746,5.748233782915864,45.26491447642887,29.389312977099237,56.13867684478372
TN,Hamblen,47063,64438,47.105597964376585,,31.393129770992367,22.992935131663454,39.92490613266583,54.61195928753181,40.20356234096692
TN,Hamilton,47065,365901,93.28880407124684,,36.60941475826972,75.59409120102761,62.53650396328744,94.91094147582696,70.64249363867684
TN,Hancock,47067,6660,11.927480916030534,,26.74936386768448,4.046242774566474,26.032540675844807,32.729007633587784,48.791348600508904
TN,Hardeman,47069,23479,63.00890585241731,,51.3676844783715,73.21772639691713,58.69837296620776,30.343511450381676,34.9236641221374
TN,Hardin,47071,26745,70.70610687022901,,49.586513994910945,71.2267180475273,58.86524822695035,54.38931297709924,28.944020356234095
TN,Hawkins,47073,56711,55.75699745547074,,34.160305343511446,12.588310854206808,38.214434710054235,64.66284987277355,50.731552162849866
TN,Haywood,47075,17842,64.69465648854961,,65.61704834605598,69.55684007707129,56.61243220692532,24.87277353689567,10.432569974554708
TN,Henderson,47077,27818,63.104325699745544,,40.489821882951645,69.91008349389853,53.10805173133083,32.79262086513995,19.40203562340967
TN,Henry,47079,32196,84.7328244274809,,65.68066157760815,74.53436095054592,48.85273258239466,38.80407124681934,23.536895674300258
TN,Hickman,47081,24872,47.16921119592875,,36.036895674300254,43.67373153500321,29.49520233625365,46.78753180661578,11.959287531806616
TN,Houston,47083,8275,13.104325699745548,,30.884223918575067,26.94283879254977,24.69753858990405,13.994910941475828,2.958015267175572
TN,Humphreys,47085,18964,48.25063613231552,,30.279898218829516,44.41233140655106,41.84397163120568,45.99236641221374,10.782442748091604
TN,Jackson,47087,11610,22.519083969465647,,25.159033078880405,24.18111753371869,25.323320817688774,36.99109414758271,6.965648854961833
TN,Jefferson,47089,54645,44.87913486005089,,33.0470737913486,22.125883108542073,42.88694201084689,56.77480916030534,42.90712468193384
TN,Johnson,47091,17932,28.18066157760814,,47.773536895674305,1.991008349389852,51.147267417605335,47.16921119592875,54.86641221374045
TN,Knox,47093,478842,92.1119592875318,,39.44020356234097,72.63969171483622,65.79057154776804,92.77989821882952,62.97709923664122
TN,Lake,47095,7005,47.837150127226465,,73.2824427480916,65.09312780989082,29.11973299958281,8.842239185750635,1.812977099236641
TN,Lauderdale,47097,25078,71.56488549618321,,64.75826972010178,79.99357739242132,50.10429703796411,25.19083969465649,19.052162849872772
TN,Lawrence,47099,44119,69.65648854961832,,31.075063613231553,55.71612074502248,54.65164789319983,56.93384223918575,14.090330788804073
TN,Lewis,47101,12491,13.931297709923664,,21.183206106870227,27.167630057803464,37.12974551522737,13.326972010178118,9.38295165394402
TN,Lincoln,47103,35311,58.9058524173028,,70.51526717557252,50.0,53.81727158948686,56.99745547073791,15.489821882951654
TN,Loudon,47105,54818,68.35241730279898,,72.07379134860051,29.865125240847785,53.149770546516486,71.62849872773536,44.14758269720102
TN,McMinn,47107,53193,60.24173027989822,,51.74936386768449,35.934489402697494,50.35460992907801,62.62722646310432,49.23664122137404
TN,McNairy,47109,25792,50.540712468193384,,41.157760814249365,66.95568400770713,57.2799332498957,33.30152671755725,26.526717557251914
TN,Macon,47111,25211,34.57379134860051,,62.786259541984734,43.4810533076429,25.53191489361702,31.23409669211196,12.02290076335878
TN,Madison,47113,98781,92.08015267175573,,55.24809160305344,91.6184971098266,62.20275344180225,72.64631043256999,43.320610687022906
TN,Marion,47115,28731,58.23791348600509,,52.32188295165393,27.488760436737316,37.71380892782645,61.38676844783715,59.66921119592875
TN,Marshall,47117,34318,45.41984732824427,,28.18066157760814,32.7874116891458,44.597413433458485,49.74554707379134,20.833333333333336
TN,Maury,47119,100910,79.29389312977099,,28.530534351145036,60.886319845857415,38.381309970796835,74.55470737913485,33.23791348600509
TN,Meigs,47121,12744,12.72264631043257,,39.726463104325695,19.043031470777137,28.201919065498537,21.278625954198475,32.25190839694657
TN,Monroe,47123,46218,60.909669211195926,,55.56615776081425,34.42517662170842,60.32540675844806,65.07633587786259,68.57506361323156
TN,Montgomery,47125,220041,87.37277353689568,,43.06615776081425,84.32883750802827,40.88443888193575,84.47837150127225,28.18066157760814
TN,Moore,47127,6446,9.923664122137405,,26.97201017811705,17.276814386640975,32.58239465999166,19.24300254452926,2.417302798982188
TN,Morgan,47129,21024,19.052162849872772,,24.77735368956743,4.527938342967245,33.37505214851898,25.699745547073793,63.54961832061069
TN,Obion,47131,30777,81.29770992366412,,81.45674300254453,81.7276814386641,48.43554443053818,38.07251908396945,14.69465648854962
TN,Overton,47133,22498,22.232824427480917,,42.270992366412216,16.698779704560053,39.71631205673759,27.353689567430024,28.33969465648855
TN,Perry,47135,8329,33.396946564885496,,28.37150127226463,30.539499036608863,42.17772215269087,47.13740458015267,7.824427480916031
TN,Pickett,47137,4999,4.611959287531807,,18.893129770992367,8.349389852280027,35.586149353358365,9.192111959287532,12.05470737913486
TN,Polk,47139,17531,31.17048346055979,,42.77989821882952,18.65767501605652,46.01585314977055,42.55725190839695,75.63613231552164
TN,Putnam,47141,79809,65.83969465648855,,30.15267175572519,35.58124598587026,47.97663746349603,60.24173027989822,27.131043256997454
TN,Rhea,47143,32839,49.17302798982188,,39.56743002544529,28.355812459858704,46.55819774718398,62.72264631043257,48.2824427480916
TN,Roane,47145,53371,68.98854961832062,,27.131043256997454,29.64033397559409,48.56070087609512,69.8791348600509,47.67811704834607
TN,Robertson,47147,72788,60.43256997455471,,59.510178117048355,64.77199743095697,32.91614518147685,53.11704834605598,23.568702290076335
TN,Rutherford,47149,341253,91.73027989821882,,45.92875318066159,83.62235067437379,52.690863579474346,93.38422391857506,43.35241730279898
TN,Scott,47151,21840,26.11323155216285,,20.10178117048346,6.165703275529865,43.84647476011681,29.166666666666668,68.8295165394402
TN,Sequatchie,47153,15811,40.17175572519084,,30.216284987277355,16.28131021194605,24.196912807676263,35.08269720101781,50.95419847328244
TN,Sevier,47155,98277,77.3854961832061,,28.944020356234095,36.22350674373796,56.48727576136837,84.06488549618322,78.72137404580153
TN,Shelby,47157,929552,99.36386768447836,,36.99109414758271,99.55041746949261,67.1255736337088,98.66412213740456,71.0559796437659
TN,Smith,47159,19887,18.76590330788804,,42.04834605597965,25.818882466281313,23.112223612849395,31.615776081424933,5.884223918575064
TN,Stewart,47161,13649,29.357506361323153,,34.764631043257,39.21001926782274,19.02377972465582,22.80534351145038,7.601781170483461
TN,Sullivan,47163,158067,71.46946564885496,,28.72137404580153,18.529222864482985,54.69336670838548,81.61577608142494,36.48218829516539
TN,Sumner,47165,196179,87.65903307888041,,41.603053435114504,74.18111753371869,32.540675844806,88.64503816793892,37.75445292620866
TN,Tipton,47167,60942,81.04325699745547,,57.56997455470738,90.3339755940912,46.47476011681268,53.912213740458014,31.96564885496183
TN,Trousdale,47169,11606,6.106870229007633,,20.451653944020357,19.653179190751445,7.259073842302878,13.358778625954198,3.148854961832061
TN,Unicoi,47171,17924,10.591603053435112,,0.0,1.766217084136159,34.16770963704631,27.417302798982192,32.50636132315521
TN,Union,47173,19802,12.881679389312978,,0.0,11.624919717405266,22.987067167292448,26.049618320610683,50.413486005089055
TN,Van Buren,47175,6146,2.671755725190839,,26.717557251908396,3.050738599871548,18.60659157279933,7.538167938931298,36.291348600508904
TN,Warren,47177,40930,63.45419847328244,,83.11068702290076,20.74502247912653,53.52523988318731,56.965648854961835,23.600508905852415
TN,Washington,47179,132934,61.164122137404576,,48.18702290076336,16.76300578034682,55.86149353358365,71.0559796437659,42.77989821882952
TN,Wayne,47181,16204,42.970737913486005,,27.353689567430024,37.6043673731535,51.397580308719235,47.74173027989822,12.150127226463106
TN,Weakley,47183,32891,74.04580152671755,,66.15776081424937,68.59344894026975,47.6011681268252,21.882951653944023,13.772264631043257
TN,White,47185,27325,38.54961832061068,,39.63104325699746,18.208092485549127,40.550688360450565,42.68447837150127,30.56615776081425
TN,Williamson,47187,247523,85.14631043256999,,35.782442748091604,72.54335260115607,41.0095953274927,88.23155216284987,39.79007633587786
TN,Wilson,47189,147693,79.99363867684478,,31.17048346055979,61.9781631342325,38.54818523153942,82.09287531806616,37.30916030534351
TX,Anderson,48001,57845,73.6323155216285,,63.358778625954194,78.32369942196532,73.38339591155612,69.6882951653944,78.18066157760815
TX,Andrews,48003,18585,8.969465648854962,,84.92366412213741,31.149646756583167,15.76971214017522,10.782442748091604,74.96819338422391
TX,Angelina,48005,86270,71.81933842239185,,61.35496183206107,95.15093127809891,81.26825198164373,68.6704834605598,80.470737913486
TX,Aransas,48007,23703,61.19592875318066,67.80000000000001,16.793893129770993,58.798972382787404,91.23904881101376,50.795165394402034,61.832061068702295
TX,Archer,48009,8555,7.697201017811704,,70.80152671755725,41.52215799614643,28.82770129328327,8.619592875318066,84.35114503816794
TX,Armstrong,48011,1844,20.0381679389313,,98.34605597964376,9.922928709055876,0.0,1.33587786259542,74.42748091603053
TX,Atascosa,48013,48813,60.68702290076335,,92.2709923664122,80.4752729608221,66.75010429703796,61.036895674300254,74.80916030534351
TX,Austin,48015,30013,53.14885496183206,,83.87404580152672,61.40012845215157,75.92824363788068,57.729007633587784,54.770992366412216
TX,Bailey,48017,6899,42.43002544529262,,96.72391857506362,32.9800899165061,38.297872340425535,13.61323155216285,88.89949109414758
TX,Bandera,48019,20828,66.69847328244275,,68.89312977099237,40.07707129094412,46.64163537755528,79.26208651399492,86.67302798982189
TX,Bastrop,48021,97097,81.1704834605598,,76.3676844783715,83.55812459858703,63.24572382144347,86.22773536895673,71.78753180661577
TX,Baylor,48023,3465,17.493638676844782,,94.40203562340967,32.72318561335902,31.414267834793492,15.553435114503817,64.53562340966921
TX,Bee,48025,30948,62.69083969465649,,89.63104325699746,82.08092485549133,91.19732999582813,39.82188295165393,61.80025445292621
TX,Bell,48027,369846,91.12595419847328,,61.959287531806616,94.5407835581246,79.01543596161869,89.15394402035624,89.66284987277355
TX,Bexar,48029,2007298,99.42748091603053,,69.529262086514,99.38985228002568,83.52106800166875,99.65012722646308,92.36641221374046
TX,Blanco,48031,11332,33.01526717557252,,82.63358778625954,30.186255619781633,52.27367542761785,51.43129770992366,74.84096692111959
TX,Borden,48033,627,5.693384223918575,,93.54325699745549,7.353885677585099,10.763454317897372,0.731552162849873,74.6501272264631
TX,Bosque,48035,18211,36.895674300254456,,42.14376590330789,56.422607578676946,53.60867751355861,40.29898218829516,84.82824427480917
TX,Bowie,48037,92789,79.00763358778626,,70.45165394402035,91.49004495825304,49.93742177722152,68.86132315521628,74.23664122137404
TX,Brazoria,48039,371474,93.63867684478373,76.4,84.47837150127225,93.0635838150289,96.912807676262,94.40203562340967,86.10050890585242
TX,Brazos,48041,233555,88.35877862595419,,85.01908396946563,91.74694926140013,85.64872757613684,82.79262086513995,58.365139949109405
TX,Brewster,48043,9511,21.055979643765905,,74.42748091603053,62.6204238921002,28.327075511055487,33.74681933842239,88.67684478371501
TX,Briscoe,48045,1430,8.746819338422391,,96.62849872773536,16.795118818240205,9.428452231956612,0.44529262086514,57.98346055979644
TX,Brooks,48047,7053,60.81424936386769,,25.636132315521625,33.140655105973025,81.60200250312892,18.00254452926209,60.08269720101781
TX,Brown,48049,38073,64.8854961832061,,71.69211195928753,61.52858060372511,44.97288277012933,72.96437659033079,86.16412213740458
TX,Burleson,48051,17632,29.134860050890588,,84.70101781170484,47.62363519588953,72.50730079265749,34.9236641221374,42.55725190839695
TX,Burnet,48053,48986,76.62213740458014,,67.39821882951654,82.1451509312781,60.40884438881936,82.28371501272265,88.8676844783715
TX,Caldwell,48055,45866,79.77099236641223,,85.71882951653944,74.11689145793194,60.24196912807677,87.11832061068702,68.00254452926208
TX,Calhoun,48057,20057,66.2531806615776,53.8,90.9033078880407,52.66538214515093,92.82436378806844,39.12213740458015,58.14249363867684
TX,Callahan,48059,13697,14.69465648854962,,59.860050890585235,43.35260115606936,28.952857738840216,13.8676844783715,81.99745547073792
TX,Cameron,48061,420083,97.29643765903309,67.0,83.20610687022901,97.27039177906231,99.04046725073007,92.8117048346056,83.77862595419847
TX,Camp,48063,12446,39.34478371501272,,72.10559796437659,60.372511239563266,54.73508552357112,23.727735368956743,70.99236641221374
TX,Carson,48065,5799,25.222646310432573,,97.80534351145039,10.436737315350031,0.0,3.594147582697201,86.86386768447836
TX,Cass,48067,28400,50.795165394402034,,68.6704834605598,79.64033397559409,56.278681685440134,39.91730279898219,70.83333333333334
TX,Castro,48069,7365,34.4147582697201,,94.27480916030532,18.689788053949904,0.0,11.227735368956743,73.79134860050891
TX,Chambers,48071,46507,51.84478371501272,55.00000000000001,63.42239185750637,52.69749518304432,85.77388402169377,47.80534351145038,78.84860050890585
TX,Cherokee,48073,50317,61.641221374045806,,88.16793893129771,82.91586384071933,70.71339173967459,59.19211195928753,77.83078880407125
TX,Childress,48075,6414,19.561068702290076,,95.1653944020356,22.736030828516377,18.48143512724239,3.944020356234097,64.7264631043257
TX,Clay,48077,10200,14.28117048346056,,68.79770992366412,45.50417469492614,27.57613683771381,14.153944020356237,87.88167938931298
TX,Cochran,48079,2539,12.786259541984732,,94.75190839694656,9.248554913294797,19.774718397997496,1.78117048346056,68.32061068702289
TX,Coke,48081,3276,3.657760814249364,,58.587786259541986,21.387283236994225,15.47768043387568,5.248091603053435,83.33333333333334
